Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL
U.S. Polo Assn.,U.S. Polo Assn. Dark Green Regular Fit Shirt,₹1839.00,₹2299.00,3.79,19,https://www.tatacliq.com/u-s-polo-assn-dark-green-regular-fit-shirt/p-mp000000015191655
Pepe Jeans,Pepe Jeans KINGSMAN Aqua Regular Fit Linen Shirt,₹2879.00,₹3599.00,4.44,9,https://www.tatacliq.com/pepe-jeans-kingsman-aqua-regular-fit-linen-shirt/p-mp000000016551529
Red Tape,Red Tape Blue Regular Fit Cotton Shirt,₹719.00,₹3599.00,3.97,31,https://www.tatacliq.com/red-tape-blue-regular-fit-cotton-shirt/p-mp000000016854518
United Colors of Benetton,United Colors of Benetton Blue Linen Slim Fit Shirt,₹1859.00,₹2999.00,3.0,2,https://www.tatacliq.com/united-colors-of-benetton-blue-linen-slim-fit-shirt/p-mp000000017999211
Levi's,Levi's Blue Relaxed Fit Floral Print Shirt,₹2319.00,₹2899.00,0,0,https://www.tatacliq.com/levis-blue-relaxed-fit-floral-print-shirt/p-mp000000019345430
Spykar,Spykar Coffee Brown Linen Slim Fit Shirt,₹1499.00,₹2999.00,5.0,5,https://www.tatacliq.com/spykar-coffee-brown-linen-slim-fit-shirt/p-mp000000017872907
Arrow,Arrow Green Cotton Slim Fit Checks Shirt,₹1428.00,₹2599.00,4.5,2,https://www.tatacliq.com/arrow-green-cotton-slim-fit-checks-shirt/p-mp000000016521150
Arrow,Arrow Olive Cotton Slim Fit Checks Shirt,₹1428.00,₹2599.00,4.33,3,https://www.tatacliq.com/arrow-olive-cotton-slim-fit-checks-shirt/p-mp000000016521025
Louis Philippe Jeans,Louis Philippe Jeans Pink Cotton Slim Fit Checks Shirt,₹2799.00,₹2799.00,5.0,2,https://www.tatacliq.com/louis-philippe-jeans-pink-cotton-slim-fit-checks-shirt/p-mp000000018417386
Arrow,Arrow Rust Cotton Slim Fit Checks Shirt,₹1428.00,₹2599.00,4.5,2,https://www.tatacliq.com/arrow-rust-cotton-slim-fit-checks-shirt/p-mp000000016521110
Jack & Jones,Jack & Jones Sky Blue Cotton Slim Fit Shirt,₹1259.00,₹2799.00,0,0,https://www.tatacliq.com/jack-jones-sky-blue-cotton-slim-fit-shirt/p-mp000000017189551
Allen Solly,Allen Solly White Linen Slim Fit Shirt,₹3044.00,₹3499.00,0,0,https://www.tatacliq.com/allen-solly-white-linen-slim-fit-shirt/p-mp000000018435767
Being Human,Being Human Black Slim Fit Shirt,₹1259.00,₹2799.00,0,0,https://www.tatacliq.com/being-human-black-slim-fit-shirt/p-mp000000016907303
The Souled Store,The Souled Store Maroon Regular Fit Printed Shirt,₹1049.00,₹1999.00,4.17,46,https://www.tatacliq.com/the-souled-store-maroon-regular-fit-printed-shirts/p-mp000000013625448
The Bear House,The Bear House Multicolor Slim Fit Striped Cotton Shirt,₹1996.00,₹2495.00,5.0,1,https://www.tatacliq.com/the-bear-house-multicolor-slim-fit-striped-cotton-shirt/p-mp000000017194007
U.S. Polo Assn.,U.S. Polo Assn. Beige Regular Fit Check Cotton Shirt,₹1959.00,₹2799.00,5.0,2,https://www.tatacliq.com/u-s-polo-assn-beige-regular-fit-check-cotton-shirt/p-mp000000017734912
Red Tape,Red Tape Black Regular Fit Cotton Shirt,₹719.00,₹3599.00,3.97,31,https://www.tatacliq.com/red-tape-black-regular-fit-cotton-shirt/p-mp000000016854442
U.S. Polo Assn.,U.S. Polo Assn. Blue Regular Fit Striped Cotton Shirt,₹2699.00,₹2699.00,4.0,1,https://www.tatacliq.com/u-s-polo-assn-blue-regular-fit-striped-cotton-shirt/p-mp000000016959718
American Eagle Outfitters,American Eagle Outfitters Blue Cotton Regular Fit Checks Shirt,₹2999.00,₹2999.00,5.0,1,https://www.tatacliq.com/american-eagle-outfitters-blue-cotton-regular-fit-checks-shirt/p-mp000000017800029
Red Tape,Red Tape Brown Regular Fit Shirt,₹859.00,₹4299.00,4.13,24,https://www.tatacliq.com/red-tape-brown-regular-fit-shirt/p-mp000000016854335
Thomas Scott,Thomas Scott Green Slim Fit Shirt,₹799.00,₹3398.00,4.31,26,https://www.tatacliq.com/thomas-scott-green-slim-fit-shirt/p-mp000000018362322
U.S. Polo Assn.,U.S. Polo Assn. Multi Cotton Regular Fit Checks Shirt,₹1594.00,₹2899.00,5.0,2,https://www.tatacliq.com/u-s-polo-assn-multi-cotton-regular-fit-checks-shirt/p-mp000000017017091
Red Tape,Red Tape Navy Regular Fit Cotton Shirt,₹739.00,₹3699.00,4.45,11,https://www.tatacliq.com/red-tape-navy-regular-fit-cotton-shirt/p-mp000000016361187
Red Tape,Red Tape Olive Regular Fit Cotton Shirt,₹679.00,₹3399.00,4.5,8,https://www.tatacliq.com/red-tape-olive-regular-fit-cotton-shirt/p-mp000000016854634
Red Tape,Red Tape Orange Regular Fit Cotton Shirt,₹739.00,₹3699.00,4.11,9,https://www.tatacliq.com/red-tape-orange-regular-fit-cotton-shirt/p-mp000000016361174
U.S. Polo Assn.,U.S. Polo Assn. Orange Regular Fit Check Cotton Shirt,₹1710.00,₹2899.00,0,0,https://www.tatacliq.com/u-s-polo-assn-orange-regular-fit-check-cotton-shirt/p-mp000000017734925
U.S. Polo Assn.,U.S. Polo Assn. Red Regular Fit Check Cotton Shirt,₹1959.00,₹2799.00,5.0,2,https://www.tatacliq.com/u-s-polo-assn-red-regular-fit-check-cotton-shirt/p-mp000000016960021
U.S. Polo Assn.,U.S. Polo Assn. White Regular Fit Striped Shirt,₹1959.00,₹2799.00,4.0,4,https://www.tatacliq.com/u-s-polo-assn-white-regular-fit-striped-shirt/p-mp000000015818020
U.S. Polo Assn.,U.S. Polo Assn. Wine Regular Fit Shirt,₹1747.00,₹2299.00,3.79,19,https://www.tatacliq.com/u-s-polo-assn-wine-regular-fit-shirt/p-mp000000015191667
U.S. Polo Assn.,U.S. Polo Assn. Yellow Slim Fit Check Cotton Shirt,₹1565.00,₹2899.00,5.0,2,https://www.tatacliq.com/u-s-polo-assn-yellow-slim-fit-check-cotton-shirt/p-mp000000017734880
Spykar,Spykar White Cotton Slim Fit Printed Shirt,₹1049.00,₹2099.00,3.64,11,https://www.tatacliq.com/spykar-white-cotton-slim-fit-printed-shirt/p-mp000000013801964
Louis Philippe Jeans,Louis Philippe Jeans Green Slim Fit Shirt,₹2099.00,₹2799.00,3.5,2,https://www.tatacliq.com/louis-philippe-jeans-green-slim-fit-shirt/p-mp000000014547580
ETA,ETA by Westside Grey Crochet Resort Fit Shirt,₹1499.00,₹1499.00,2.33,3,https://www.tatacliq.com/eta-by-westside-grey-crochet-resort-fit-shirt/p-mp000000019680564
Nuon Men,Nuon by Westside White Zig Zag Printed Relaxed Fit Shirt,₹999.00,₹999.00,5.0,1,https://www.tatacliq.com/nuon-by-westside-white-zig-zag-printed-relaxed-fit-shirt/p-mp000000019563717
Nuon Men,Nuon by Westside Beige & Black Checked Slim Fit Shirt,₹1499.00,₹1499.00,5.0,1,https://www.tatacliq.com/nuon-by-westside-beige-black-checked-slim-fit-shirt/p-mp000000019410659
Ascot,Ascot by Westside Solid Grey Relaxed Fit Shirt,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/ascot-by-westside-solid-grey-relaxed-fit-shirt/p-mp000000019958801
Arrow Sport,Arrow Sport Beige Cotton Slim Fit Checks Shirt,₹1493.00,₹2299.00,4.0,6,https://www.tatacliq.com/arrow-sport-beige-cotton-slim-fit-checks-shirt/p-mp000000016675888
Levi's,Levi's Rust Linen Regular Fit Shirt,₹1280.00,₹3199.00,5.0,3,https://www.tatacliq.com/levis-rust-linen-regular-fit-shirt/p-mp000000019376520
U.S. Polo Assn.,U.S. Polo Assn. Blue Cotton Regular Fit Shirt,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/u-s-polo-assn-blue-cotton-regular-fit-shirt/p-mp000000019972189
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Light Grey Cotton Slim Fit Shirt,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-light-grey-cotton-slim-fit-shirt/p-mp000000019971921
Wrangler,Wrangler Navy & Red Cotton Slim Fit Checks Shirt,₹1099.00,₹2199.00,4.5,4,https://www.tatacliq.com/wrangler-navy-red-cotton-slim-fit-checks-shirt/p-mp000000017461122
Wrangler,Wrangler Navy Cotton Slim Fit Shirt,₹1319.00,₹2399.00,4.67,3,https://www.tatacliq.com/wrangler-navy-cotton-slim-fit-shirt/p-mp000000012668532
Red Tape,Red Tape Light Green Regular Fit Cotton Shirt,₹679.00,₹3399.00,4.12,73,https://www.tatacliq.com/red-tape-light-green-regular-fit-cotton-shirt/p-mp000000016854597
ETA,ETA by Westside Teal Resort Fit Zipper Hoodie Shirt,₹1299.00,₹1299.00,5.0,2,https://www.tatacliq.com/eta-by-westside-teal-resort-fit-zipper-hoodie-shirt/p-mp000000019486431
Nuon Men,Nuon by Westside Off White Printed Relaxed Fit Shirt,₹999.00,₹999.00,4.5,2,https://www.tatacliq.com/nuon-by-westside-off-white-printed-relaxed-fit-shirt/p-mp000000019680943
Ascot,Ascot by Westside Striped Relaxed Fit Off White Shirt,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/ascot-by-westside-striped-relaxed-fit-off-white-shirt/p-mp000000019700436
Levi's,Levi's Mustard Cotton Slim Fit Self Pattern Shirt,₹1280.00,₹3199.00,5.0,1,https://www.tatacliq.com/levis-mustard-cotton-slim-fit-self-pattern-shirt/p-mp000000019376322
Levi's,Levi's Blue Cotton Slim Fit Checks Shirt,₹2559.00,₹3199.00,0,0,https://www.tatacliq.com/levis-blue-cotton-slim-fit-checks-shirt/p-mp000000019345405
Peter England,Peter England Casuals Green Cotton Slim Fit Striped Shirt,₹2299.00,₹2299.00,0,0,https://www.tatacliq.com/peter-england-casuals-green-cotton-slim-fit-striped-shirt/p-mp000000019713558
Jack & Jones,Jack & Jones Blue Regular Fit Printed Shirt,₹2249.10,₹2499.00,0,0,https://www.tatacliq.com/jack-jones-blue-regular-fit-printed-shirt/p-mp000000020022740
Cantabil,Cantabil Royal Blue Regular Fit Shirt,₹1749.00,₹2499.00,0,0,https://www.tatacliq.com/cantabil-royal-blue-regular-fit-shirt/p-mp000000020010987
Duke,Duke White Slim Fit Checks Shirt,₹1224.00,₹1749.00,0,0,https://www.tatacliq.com/duke-white-slim-fit-checks-shirt/p-mp000000020066499
Duke,Duke Sky Slim Fit Printed Shirt,₹1137.00,₹1625.00,0,0,https://www.tatacliq.com/duke-sky-slim-fit-printed-shirt/p-mp000000020066508
ANDAMEN,ANDAMEN Brown Regular Fit Cotton Shirt,₹3990.00,₹3990.00,0,0,https://www.tatacliq.com/andamen-brown-regular-fit-cotton-shirt/p-mp000000019936480
American Eagle Outfitters,American Eagle Outfitters Purple Regular Fit Printed Shirt,₹2599.00,₹2599.00,0,0,https://www.tatacliq.com/american-eagle-outfitters-purple-regular-fit-printed-shirt/p-mp000000019928041
celio*,celio* Green Slim Fit Self Design Cotton Shirt,₹2249.00,₹2499.00,0,0,https://www.tatacliq.com/celio-green-slim-fit-self-design-cotton-shirt/p-mp000000020050671
Peter England,Peter England Casuals Blue Cotton Slim Fit Shirt,₹2299.00,₹2299.00,0,0,https://www.tatacliq.com/peter-england-casuals-blue-cotton-slim-fit-shirt/p-mp000000020022031
Tommy Hilfiger,Tommy Hilfiger Provence Cotton Regular Fit Shirt,₹4139.00,₹4599.00,0,0,https://www.tatacliq.com/tommy-hilfiger-provence-cotton-regular-fit-shirt/p-mp000000020014140
Tommy Hilfiger,Tommy Hilfiger Optic White Cotton Regular Fit Shirt,₹4139.00,₹4599.00,0,0,https://www.tatacliq.com/tommy-hilfiger-optic-white-cotton-regular-fit-shirt/p-mp000000020014167
Campus Sutra,Campus Sutra Black & White Cotton Regular Fit Striped Shirt,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/campus-sutra-black-white-cotton-regular-fit-striped-shirt/p-mp000000019652527
SHOWOFF,SHOWOFF Navy Blue Slim Fit Checks Shirt,₹952.00,₹2380.00,0,0,https://www.tatacliq.com/showoff-navy-blue-slim-fit-checks-shirt/p-mp000000019827208
American Eagle Outfitters,American Eagle Outfitters Grey Cotton Regular Fit Checks Shirt,₹3599.00,₹3599.00,0,0,https://www.tatacliq.com/american-eagle-outfitters-grey-cotton-regular-fit-checks-shirt/p-mp000000019928674
SHOWOFF,SHOWOFF Olive Slim Fit Striped Shirt,₹952.00,₹2380.00,0,0,https://www.tatacliq.com/showoff-olive-slim-fit-striped-shirt/p-mp000000019832099
Forever 21,Forever 21 Multi Cotton Regular Fit Checks Shirt,₹1709.00,₹1899.00,0,0,https://www.tatacliq.com/forever-21-multi-cotton-regular-fit-checks-shirt/p-mp000000019846116
United Colors of Benetton,United Colors of Benetton Grey Slim Fit Shirt,₹2804.00,₹3299.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-grey-slim-fit-shirt/p-mp000000019813795
JadeBlue,JadeBlue Petrol Blue Cotton Slim Fit Shirt,₹1749.00,₹1749.00,0,0,https://www.tatacliq.com/jadeblue-petrol-blue-cotton-slim-fit-shirt/p-mp000000019993669
JadeBlue,JadeBlue Light Orange Cotton Slim Fit Checks Shirt,₹1849.00,₹1849.00,0,0,https://www.tatacliq.com/jadeblue-light-orange-cotton-slim-fit-checks-shirt/p-mp000000019993690
Allen Solly,Allen Solly White Cotton Slim Fit Striped Shirt,₹2174.00,₹2499.00,0,0,https://www.tatacliq.com/allen-solly-white-cotton-slim-fit-striped-shirt/p-mp000000019952341
Andamen,Andamen Black Cotton Regular Fit Shirt,₹4590.00,₹4590.00,0,0,https://www.tatacliq.com/andamen-black-cotton-regular-fit-shirt/p-mp000000019765180
Mufti,Mufti Black & White Cotton Slim Fit Striped Shirt,₹1012.00,₹2299.00,0,0,https://www.tatacliq.com/mufti-black-white-cotton-slim-fit-striped-shirt/p-mp000000019619736
Van Heusen,Van Heusen Denim Labs Blue Cotton Slim Fit Checks Shirt,₹2799.00,₹2799.00,0,0,https://www.tatacliq.com/van-heusen-denim-labs-blue-cotton-slim-fit-checks-shirt/p-mp000000019952047
Louis Philippe Jeans,Louis Philippe Jeans Blue Cotton Slim Fit Printed Shirt,₹2599.00,₹2599.00,0,0,https://www.tatacliq.com/louis-philippe-jeans-blue-cotton-slim-fit-printed-shirt/p-mp000000019952210
Lee,Lee Green Slim Fit Check Shirt,₹2599.00,₹2599.00,0,0,https://www.tatacliq.com/lee-green-slim-fit-check-shirt/p-mp000000019911233
The Bear House,The Bear House White Cotton Slim Fit Shirt,₹1497.00,₹2495.00,5.0,1,https://www.tatacliq.com/the-bear-house-white-cotton-slim-fit-shirt/p-mp000000019595491
Crimsoune Club,Crimsoune Club White Slim Fit Striped Cotton Shirt,₹1899.00,₹1899.00,0,0,https://www.tatacliq.com/crimsoune-club-white-slim-fit-striped-cotton-shirt/p-mp000000019795931
Crimsoune Club,Crimsoune Club Yellow & Navy Slim Fit Check Cotton Shirt,₹1799.00,₹1799.00,0,0,https://www.tatacliq.com/crimsoune-club-yellow-navy-slim-fit-check-cotton-shirt/p-mp000000019795926
Louis Philippe Sport,Louis Philippe Sport White Cotton Slim Fit Checks Shirt,₹2699.00,₹2699.00,0,0,https://www.tatacliq.com/louis-philippe-sport-white-cotton-slim-fit-checks-shirt/p-mp000000019839802
Bewakoof,Bewakoof Black Loose Fit Shirt,₹879.00,₹1599.00,0,0,https://www.tatacliq.com/mens-black-oversized-shirt/p-mp000000019909427
Puma,Puma Scuderia Ferrari 2023 Team Replica Red Regular Fit Shirt,₹6399.00,₹7999.00,0,0,https://www.tatacliq.com/puma-scuderia-ferrari-2023-team-replica-red-regular-fit-shirt/p-mp000000019916148
Wrangler,Wrangler Olive & Blue Loose Fit Oversized Shirt,₹3199.00,₹3199.00,0,0,https://www.tatacliq.com/wrangler-olive-blue-loose-fit-oversized-shirt/p-mp000000019831445
Breakbounce,Breakbounce Black Cotton Boxy Fit Printed Shirt,₹1589.00,₹2999.00,0,0,https://www.tatacliq.com/breakbounce-black-cotton-boxy-fit-printed-shirt/p-mp000000019836932
Being Human,Being Human White Slim Fit Shirt,₹2069.00,₹2299.00,0,0,https://www.tatacliq.com/being-human-white-slim-fit-shirt/p-mp000000019383017
Arrow Sport,Arrow Sport Green Cotton Slim Fit Checks Shirt,₹1378.00,₹2299.00,5.0,1,https://www.tatacliq.com/arrow-sport-green-cotton-slim-fit-checks-shirt/p-mp000000019305656
Even,Even Black Slim Fit Printed Shirt,₹628.00,₹1795.00,0,0,https://www.tatacliq.com/even-black-slim-fit-printed-shirt/p-mp000000007742311
ETA,ETA by Westside White Mesh Resort Fit Shirt,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/eta-by-westside-white-mesh-resort-fit-shirt/p-mp000000020074433
Duke,Duke Teal Slim Fit Shirt,₹1664.00,₹1849.00,0,0,https://www.tatacliq.com/duke-teal-slim-fit-shirt/p-mp000000020066617
Duke,Duke White Slim Fit Shirt,₹1664.00,₹1849.00,0,0,https://www.tatacliq.com/duke-white-slim-fit-shirt/p-mp000000020066615
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Ochre Linen Slim Fit Striped Shirt,₹2899.00,₹2899.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-ochre-linen-slim-fit-striped-shirt/p-mp000000019971686
U.S. Polo Assn.,U.S. Polo Assn. Denim Co. Navy Cotton Slim Fit Checks Shirt,₹2699.00,₹2699.00,0,0,https://www.tatacliq.com/u-s-polo-assn-denim-co-navy-cotton-slim-fit-checks-shirt/p-mp000000019971917
Cantabil,Cantabil White Regular Fit Printed Shirt,₹1959.00,₹2799.00,0,0,https://www.tatacliq.com/cantabil-white-regular-fit-printed-shirt/p-mp000000020010967
Cantabil,Cantabil Navy Regular Fit Shirt,₹1749.00,₹2499.00,0,0,https://www.tatacliq.com/cantabil-navy-regular-fit-shirt/p-mp000000020010968
Ascot,Ascot by Westside Solid White Relaxed Fit Shirt,₹2299.00,₹2299.00,0,0,https://www.tatacliq.com/ascot-by-westside-solid-white-relaxed-fit-shirt/p-mp000000019790563
American Eagle Outfitters,American Eagle Outfitters Pink Cotton Regular Fit Shirt,₹2199.00,₹2199.00,0,0,https://www.tatacliq.com/american-eagle-outfitters-pink-cotton-regular-fit-shirt/p-mp000000019927911
SHOWOFF,SHOWOFF Red Slim Fit Checks Shirt,₹952.00,₹2380.00,0,0,https://www.tatacliq.com/showoff-red-slim-fit-checks-shirt/p-mp000000019827197
JadeBlue,JadeBlue Blue Slim Fit Checks Shirt,₹1849.00,₹1849.00,0,0,https://www.tatacliq.com/jadeblue-blue-slim-fit-checks-shirt/p-mp000000019874353
Louis Philippe Sport,Louis Philippe Sport Green Cotton Slim Fit Striped Shirt,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/louis-philippe-sport-green-cotton-slim-fit-striped-shirt/p-mp000000019839175
Louis Philippe Sport,Louis Philippe Sport Red Cotton Slim Fit Shirt,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/louis-philippe-sport-red-cotton-slim-fit-shirt/p-mp000000019839199
Being Human,Being Human Blue Slim Fit Check Shirt,₹2519.00,₹2799.00,0,0,https://www.tatacliq.com/being-human-blue-slim-fit-check-shirt/p-mp000000019383151
Louis Philippe,Louis Philippe Sport Red  Slim Fit Shirt,₹2199.00,₹2199.00,0,0,https://www.tatacliq.com/louis-philippe-sport-red-slim-fit-shirt/p-mp000000019713394
ANDAMEN,ANDAMEN Orange Regular Fit Striped Linen Shirt,₹4990.00,₹4990.00,0,0,https://www.tatacliq.com/andamen-orange-regular-fit-striped-linen-shirt/p-mp000000019779414
Tommy Hilfiger,Tommy Hilfiger Twilight Navy Regular Fit Shirt,₹3999.00,₹4999.00,0,0,https://www.tatacliq.com/tommy-hilfiger-twilight-navy-regular-fit-shirt/p-mp000000019734166
Tommy Hilfiger,Tommy Hilfiger White Cotton Regular Fit Shirt,₹2999.00,₹4999.00,0,0,https://www.tatacliq.com/tommy-hilfiger-white-cotton-regular-fit-shirt/p-mp000000019728377
Andamen,Andamen Green Slim Fit Checks Shirt,₹4590.00,₹4590.00,0,0,https://www.tatacliq.com/andamen-green-slim-fit-checks-shirt/p-mp000000019616687
The Bear House,The Bear House White Cotton Slim Fit Self Pattern Shirt,₹1497.00,₹2495.00,0,0,https://www.tatacliq.com/the-bear-house-white-cotton-slim-fit-self-pattern-shirt/p-mp000000019595532
Mufti,Mufti Green Slim Fit Shirt,₹1176.00,₹2399.00,5.0,1,https://www.tatacliq.com/mufti-green-slim-fit-shirt/p-mp000000019462362
Crimsoune Club,Crimsoune Club White Slim Fit Floral Print Shirt,₹1699.00,₹1699.00,0,0,https://www.tatacliq.com/crimsoune-club-white-slim-fit-floral-print-shirt/p-mp000000019575964
Byford by Pantaloons,Byford by Pantaloons White Slim Fit Shirt,₹1199.00,₹1199.00,0,0,https://www.tatacliq.com/byford-by-pantaloons-white-slim-fit-shirt/p-mp000000019570381
Byford by Pantaloons,Byford by Pantaloons White Cotton Slim Fit Shirt,₹999.00,₹999.00,0,0,https://www.tatacliq.com/byford-by-pantaloons-white-cotton-slim-fit-shirt/p-mp000000019570711
Forever 21,Forever 21 White Cotton Regular Fit Printed Shirt,₹1439.00,₹1599.00,0,0,https://www.tatacliq.com/forever-21-white-cotton-regular-fit-printed-shirt/p-mp000000019586802
Mufti,Mufti Rust & White Slim Fit Check Cotton Shirt,₹1176.00,₹2399.00,0,0,https://www.tatacliq.com/mufti-rust-white-slim-fit-check-cotton-shirt/p-mp000000019459988
Arrow Sport,Arrow Sport White Cotton Slim Fit Checks Shirt,₹1378.00,₹2299.00,0,0,https://www.tatacliq.com/arrow-sport-white-cotton-slim-fit-checks-shirt/p-mp000000019306546
Arrow Sport,Arrow Sport Black Cotton Slim Fit Checks Shirt,₹1438.00,₹2399.00,4.0,2,https://www.tatacliq.com/arrow-sport-black-cotton-slim-fit-checks-shirt/p-mp000000019305480
Wrangler,Wrangler Rust Regular Fit Check Shirt,₹1319.00,₹2399.00,0,0,https://www.tatacliq.com/wrangler-rust-regular-fit-check-shirt/p-mp000000019249821
Red Tape,Red Tape Sky Blue Regular Fit Textured Shirt,₹1199.00,₹3999.00,0,0,https://www.tatacliq.com/red-tape-sky-blue-regular-fit-textured-shirt/p-mp000000019291718
Wrangler,Wrangler Navy Regular Fit Check Shirt,₹1319.00,₹2399.00,0,0,https://www.tatacliq.com/wrangler-navy-regular-fit-check-shirt/p-mp000000019249817
Lee,Lee Green & Navy Slim Fit Check Shirt,₹1319.00,₹2199.00,0,0,https://www.tatacliq.com/lee-green-navy-slim-fit-check-shirt/p-mp000000019249554
Lee,Lee Teal Regular Fit Hooded Shirt,₹3199.00,₹3199.00,0,0,https://www.tatacliq.com/lee-teal-regular-fit-hooded-shirt/p-mp000000019249519
LACOSTE,Lacoste Yellow Linen Regular Fit Shirt,₹11400.00,₹11400.00,0,0,https://www.tatacliq.com/lacoste-yellow-linen-regular-fit-shirt/p-mp000000019274449
Louis Philippe Jeans,Louis Philippe Jeans Beige Slim Fit Printed Shirt,₹2399.00,₹2399.00,0,0,https://www.tatacliq.com/louis-philippe-jeans-beige-slim-fit-printed-shirt/p-mp000000019175565
ColorPlus,ColorPlus Red & Blue Cotton Tailored Fit Checks Shirt,₹2089.00,₹3799.00,0,0,https://www.tatacliq.com/colorplus-red-blue-cotton-tailored-fit-checks-shirt/p-mp000000019128322
CAVALLO by Linen Club,CAVALLO by Linen Club Blue Regular Fit Check Shirt,₹1349.00,₹1799.00,0,0,https://www.tatacliq.com/cavallo-by-linen-club-blue-regular-fit-check-shirt/p-mp000000018985692
CAVALLO by Linen Club,CAVALLO by Linen Club Maroon Regular Fit Shirt,₹1349.00,₹1799.00,0,0,https://www.tatacliq.com/cavallo-by-linen-club-maroon-regular-fit-shirt/p-mp000000018985675
7 Alt by Pantaloons,7 Alt By Pantaloons Olive Cotton Relaxed Fit Shirt,₹999.00,₹999.00,4.5,2,https://www.tatacliq.com/7-alt-by-pantaloons-olive-cotton-relaxed-fit-shirt/p-mp000000018844387
7 Alt by Pantaloons,7 Alt By Pantaloons Off White Relaxed Fit Printed Shirt,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/7-alt-by-pantaloons-off-white-relaxed-fit-printed-shirt/p-mp000000018844409
People by Pantaloons,People By Pantaloons Navy & White Slim Fit Striped Shirt,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/people-by-pantaloons-navy-white-slim-fit-striped-shirt/p-mp000000018844437
Breakbounce,Breakbounce Taika Off White Regular Fit Oversized Hooded Shirt,₹2849.00,₹2999.00,0,0,https://www.tatacliq.com/breakbounce-taika-off-white-regular-fit-oversized-hooded-shirt/p-mp000000019111493
Monte Carlo,Monte Carlo Navy Slim Fit Printed Shirt,₹2049.00,₹2049.00,0,0,https://www.tatacliq.com/monte-carlo-navy-slim-fit-printed-shirt/p-mp000000018579054
Levi's,Levi's Blue Cotton Slim Fit Checks Shirt,₹2559.00,₹3199.00,5.0,1,https://www.tatacliq.com/levis-blue-cotton-slim-fit-checks-shirt/p-mp000000018356894
Park Avenue,Park Avenue Blue Slim Fit Printed Shirt,₹1059.00,₹1999.00,0,0,https://www.tatacliq.com/park-avenue-blue-slim-fit-printed-shirt/p-mp000000018537701
Raymond,Raymond Blue Slim Fit Shirt,₹1259.00,₹2099.00,4.0,1,https://www.tatacliq.com/raymond-blue-slim-fit-shirt/p-mp000000018537724
Raymond,Raymond Blue Slim Fit Check Shirt,₹1439.00,₹2399.00,0,0,https://www.tatacliq.com/raymond-blue-slim-fit-check-shirt/p-mp000000018537905
Jainish,Jainish Coral Cotton Regular Fit Striped Shirt,₹940.00,₹2399.00,0,0,https://www.tatacliq.com/jainish-coral-cotton-regular-fit-striped-shirt/p-mp000000018388037
Park Avenue,Park Avenue Dark Brown Slim Fit Check Shirt,₹1218.00,₹2299.00,0,0,https://www.tatacliq.com/park-avenue-dark-brown-slim-fit-check-shirt/p-mp000000018537575
Urban Ranger by Pantaloons,Urban Ranger by Pantaloons Green Slim Fit Striped Shirt,₹1049.00,₹1049.00,3.0,1,https://www.tatacliq.com/urban-ranger-by-pantaloons-green-slim-fit-striped-shirt/p-mp000000018100627
Raymond,Raymond Maroon Slim Fit Shirt,₹1679.00,₹2799.00,0,0,https://www.tatacliq.com/raymond-maroon-slim-fit-shirt/p-mp000000019562295
Urban Ranger by Pantaloons,Urban Ranger by Pantaloons Yellow Cotton Regular Fit Shirt,₹787.00,₹1049.00,0,0,https://www.tatacliq.com/urban-ranger-by-pantaloons-yellow-cotton-regular-fit-shirt/p-mp000000018100695
Linen Club,Linen Club Beige Regular Fit Linen Shirt,₹2029.00,₹2899.00,0,0,https://www.tatacliq.com/linen-club-beige-regular-fit-linen-shirt/p-mp000000017334179
Linen Club,Linen Club Black Regular Fit Check Linen Shirt,₹2029.00,₹2899.00,0,0,https://www.tatacliq.com/linen-club-black-regular-fit-check-linen-shirt/p-mp000000017334015
The Souled Store,The Souled Store Marvel: Avengers 63 Black Loose Fit Oversized Shirt,₹1567.00,₹1999.00,0,0,https://www.tatacliq.com/the-souled-store-marvel-avengers-63-black-loose-fit-oversized-shirt/p-mp000000017863911
Calvin Klein,Calvin Klein Jeans Black Cotton Regular Fit Shirt,₹5939.00,₹6599.00,0,0,https://www.tatacliq.com/calvin-klein-jeans-black-regular-fit-shirt/p-mp000000019668166
YU by Pantaloons,YU by Pantaloons Dark Brown Cotton Slim Fit Checks Shirt,₹705.00,₹1499.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-dark-brown-cotton-slim-fit-checks-shirt/p-mp000000017226115
